ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_XY,Metadata_basename,AreaShape_Area,AreaShape_FormFactor,Intensity_IntegratedIntensity_Channel1DNACorr,Intensity_IntegratedIntensity_Channel2EdUCorr,Intensity_IntegratedIntensity_Channel3gH2AXCorr,Intensity_MaxIntensity_Channel1DNACorr,Intensity_MaxIntensity_Channel2EdUCorr,Intensity_MaxIntensity_Channel3gH2AXCorr,Intensity_MeanIntensity_Channel1DNACorr,Intensity_MeanIntensity_Channel2EdUCorr,Intensity_MeanIntensity_Channel3gH2AXCorr,Intensity_MinIntensity_Channel1DNACorr,Intensity_MinIntensity_Channel2EdUCorr,Intensity_MinIntensity_Channel3gH2AXCorr,Location_Center_X,Location_Center_Y
42,10,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,800,0.6310605417810825,12.951282446272671,0.6169993065996096,2.3064205249538645,0.026830710470676422,0.0018901043804362416,0.005798162892460823,0.01618910305784084,0.0007712491332495119,0.0028830256561923305,0.008870959281921387,1.349463127553463e-05,0.0009034100221469998,1031.94875,1464.52125
42,11,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,540,0.7611594290081694,14.222635253332555,0.5950046923244372,1.8180859228596091,0.05923479050397873,0.0024913111701607704,0.006248767953366041,0.026338213432097326,0.0011018605413415504,0.00336682578307335,0.007552360184490681,0.0004317078273743391,0.0013375489506870508,550.674074074074,1720.1777777777777
42,12,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,550,0.8244436654965142,9.315814569592476,0.38410600216593593,1.8002227544784546,0.03857121616601944,0.0013475692830979824,0.005468583200126886,0.01693784467198632,0.0006983745493926108,0.0032731322808699174,0.008892375975847244,4.776637069880962e-06,0.0014133360236883163,1297.6654545454546,1746.3054545454545
42,13,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,603,0.7297006163406488,13.272105546668172,0.5556540205143392,2.2072377441218123,0.06123323738574982,0.0018529812805354595,0.007130876183509827,0.02201012528469017,0.0009214826210851396,0.003660427436354581,0.008528660982847214,0.0002051283372566104,0.0014080670662224293,1259.5041459369818,1819.7860696517414
43,1,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,352,0.779087101379922,4.895749177783728,6.692697489634156,2.0297949683154,0.020872032269835472,0.033666349947452545,0.011403893120586872,0.013908378345976498,0.019013345141006124,0.005766462978168751,0.009077059105038643,0.0025378698483109474,0.0016684916336089373,1066.2443181818182,15.681818181818182
43,2,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,696,0.7952432705160727,14.445085455197841,0.5645114865619689,1.7838222697610036,0.04481760784983635,0.0018032434163615108,0.00498610083013773,0.020754433125284254,0.0008110797220717944,0.0025629630312658095,0.007402697112411261,0.0001855655573308468,0.0009711773600429296,167.97844827586206,107.69396551724138
43,3,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,641,0.7730731806939689,23.005143612157553,0.9622080810368061,2.509575752192177,0.061229825019836426,0.0025968081317842007,0.016625288873910904,0.03588945961335032,0.0015011046506034416,0.003915094777210884,0.0075794789008796215,6.333435885608196e-05,0.0013650913024321198,1181.1918876755071,108.66770670826833
43,4,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,638,0.6855034125644522,12.259635859169066,6.973442468442954,5.106743194395676,0.05134826526045799,0.029465535655617714,0.018711691722273827,0.01921573018678537,0.010930160608844755,0.00800429967773617,0.008317716419696808,0.0006254566833376884,0.001618766924366355,329.3871473354232,200.41692789968653
43,5,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,653,0.7432175932483874,10.93599323835224,0.558311921893619,3.569508030312136,0.03554817661643028,0.0017655609408393502,0.011017248034477234,0.01674730970651185,0.000854995286207686,0.005466321639069121,0.009241514839231968,8.695060387253761e-05,0.0023375465534627438,60.232771822358345,499.13476263399696
43,6,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0043.tif,0,0,43,Atr+C Day2,475,0.9229439687197737,13.296697081066668,0.489537967601791,1.7787427834700793,0.06121717765927315,0.001884615165181458,0.008554505184292793,0.027993046486456143,0.0010306062475827179,0.003744721649410693,0.008268356323242188,0.0003434309037402272,0.0010317690903320909,783.4231578947368,826.6673684210526
