ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
12,57,346.2628787878788,519.2583333333333,0,57
12,58,545.4971791255289,522.1311706629054,0,58
12,59,1098.3294498381877,535.084789644013,0,59
12,60,421.01803833145436,538.629650507328,0,60
12,61,192.19510439164867,557.1886249100072,0,61
12,62,636.91513437058,576.019801980198,0,62
12,63,471.74354561101546,585.8634538152611,0,63
12,64,730.8212083847102,586.3822441430333,0,64
12,65,221.7213675213675,596.8264957264958,0,65
12,66,682.6966551326412,614.4452133794695,0,66
12,67,295.58629283489097,616.0803738317757,0,67
12,68,45.65530068195908,623.163050216987,0,68
12,69,821.3247612049963,633.0925789860397,0,69
12,70,634.0759219088937,634.768618944324,0,70
12,71,200.8409090909091,639.2234848484849,0,71
12,72,1066.453910614525,637.1990223463687,0,72
12,73,92.40685920577617,657.5072202166065,0,73
12,74,1100.9879427279577,643.7324792765637,0,74
12,75,448.40829694323145,658.8129548762737,0,75
12,76,630.7036585365854,672.9036585365853,0,76
12,77,1001.1178188899707,680.664070107108,0,77
12,78,881.9152189020153,690.7039610840861,0,78
12,79,136.50409062303336,693.6230333543109,0,79
12,80,710.0909791827294,693.437933693138,0,80
12,81,1064.9380281690142,695.7985915492958,0,81
12,82,603.2501761804087,696.9485553206483,0,82
12,83,936.0964391691394,694.986646884273,0,83
12,84,761.2764405543398,722.0539752005835,0,84
12,85,951.8932384341637,721.1725978647687,0,85
12,86,572.8418573351279,726.1224764468371,0,86
12,87,1133.2152046783626,729.1356725146198,0,87
12,88,978.630392788152,736.3831294269156,0,88
12,89,216.0713476783692,749.6647791619479,0,89
12,90,301.20938215102973,772.4387871853547,0,90
12,91,730.6133236784939,788.8645908761766,0,91
12,92,481.14719471947194,789.0422442244225,0,92
12,93,58.52674897119341,796.099451303155,0,93
12,94,156.32544378698225,797.75470683163,0,94
12,95,525.8625592417062,800.9320695102685,0,95
12,96,366.27636849132176,803.762349799733,0,96
12,97,971.8458856345885,817.5470711297071,0,97
12,98,1018.335920655455,827.167313497197,0,98
12,99,712.4592979835699,830.244212098581,0,99
12,100,1055.0863636363636,830.4212121212121,0,100
12,101,520.8597122302158,835.6028776978417,0,101
12,102,291.35277177825776,837.7494600431966,0,102
12,103,176.48114630467572,836.4411764705883,0,103
12,104,121.91056283731689,848.9753276792599,0,104
12,105,172.22380106571936,867.246891651865,0,105
12,106,332.201881950385,874.688622754491,0,106
12,107,1094.5154028436018,875.002962085308,0,107
12,108,401.9392523364486,876.6433021806854,0,108
12,109,670.7015604681404,875.8576072821846,0,109
13,1,543.3339416058394,25.625912408759124,0,1
13,2,699.8582887700535,30.50601604278075,0,2
13,3,1072.093674939952,37.64211369095276,0,3
13,4,53.306837606837604,77.81025641025641,0,4
13,5,986.530593607306,91.72283105022831,0,5
13,6,43.55433070866142,122.17165354330709,0,6
13,7,855.1859531772575,122.90969899665552,0,7
13,8,476.1858254105445,126.21780466724287,0,8
13,9,750.3936249073388,127.32171979243884,0,9
13,10,330.6825487944891,131.1308840413318,0,10
13,11,560.0128900949796,146.2890094979647,0,11
13,12,173.04965089216446,155.26609775019395,0,12
13,13,1032.7508579272478,159.6231983527797,0,13
13,14,1096.8387323943662,179.31408450704225,0,14
13,15,667.6904231625836,188.07906458797328,0,15
13,16,1018.8054089709763,190.71635883905014,0,16
13,17,884.3997493734336,193.1027568922306,0,17
13,18,776.3727758007118,203.65035587188612,0,18
13,19,623.9764364105874,210.95868302130407,0,19
13,20,369.3182145428366,227.20158387329013,0,20
13,21,22.256799493991146,228.84250474383302,0,21
13,22,1148.021536252692,235.87006460875807,0,22
13,23,214.05112781954887,262.7548872180451,0,23
13,24,1119.4628099173553,266.4663518299882,0,24
13,25,544.0236156351791,267.39332247557,0,25
13,26,931.9267982176957,273.64863144493955,0,26
13,27,189.27364016736402,281.94142259414224,0,27
13,28,285.1015873015873,288.90539682539685,0,28
13,29,1075.5918803418804,288.7962962962963,0,29
13,30,717.3320463320464,316.21776061776063,0,30
13,31,908.1903765690377,323.03695955369597,0,31
13,32,1062.2710843373493,333.96549835706463,0,32
13,33,140.01565690946222,342.070796460177,0,33
13,34,989.1090289608177,348.16695059625215,0,34
13,35,365.02487095260443,390.6349131862975,0,35
13,36,904.1865112406329,388.6461282264779,0,36
13,37,799.772759350741,395.863796753705,0,37
13,38,107.04786324786325,405.191452991453,0,38
13,39,626.9851485148515,413.7942008486563,0,39
13,40,469.6592775041051,420.6592775041051,0,40
13,41,861.9724696356275,421.4502024291498,0,41
13,42,988.1717990275527,416.162074554295,0,42
13,43,947.5655114116653,427.0456466610313,0,43
13,44,1139.405052974735,437.31866340668296,0,44
13,45,1029.0101156069363,441.61488439306356,0,45
13,46,754.7628156082632,464.10711553175213,0,46
13,47,595.6241283124128,463.8410041841004,0,47
13,48,942.6898395721926,464.204991087344,0,48
13,49,789.2,473.22133333333335,0,49
13,50,1133.4655581947743,473.3396674584323,0,50
13,51,1016.9815745393635,480.3542713567839,0,51
13,52,462.64254952627044,492.00602928509903,0,52
13,53,915.7655677655678,481.09157509157507,0,53
13,54,530.9218877135883,490.69975589910496,0,54
13,55,1048.874458874459,494.3073593073593,0,55
13,56,45.725024727992086,504.88031651829874,0,56
13,57,1141.7106227106226,504.53205128205127,0,57
13,58,851.0814159292036,507.99557522123894,0,58
13,59,1169.7119565217392,515.6467391304348,0,59
13,60,571.0428921568628,518.7322303921569,0,60
13,61,674.9591240875912,526.8693430656934,0,61
13,62,840.773311897106,540.3569131832797,0,62
13,63,879.3036809815951,546.7684049079754,0,63
13,64,686.875085324232,558.7590443686007,0,64
13,65,1119.934201012292,562.5784526391901,0,65
13,66,990.788506645817,572.7986708365911,0,66
13,67,1154.2074209245743,584.5985401459855,0,67
13,68,335.7631352282515,592.3135228251507,0,68
13,69,672.1441979522184,602.0170648464164,0,69
13,70,878.8781388478582,609.3803545051699,0,70
13,71,954.2015706806283,619.3874345549738,0,71
13,72,1117.5740097289784,622.5781792911745,0,72
13,73,456.71054852320674,625.0962025316455,0,73
13,74,545.5157232704403,639.9088050314465,0,74
13,75,346.62133891213387,650.4440376569038,0,75
13,76,811.9040942232193,662.8592260235558,0,76
13,77,471.9928057553957,679.4055755395683,0,77
13,78,715.2992617830778,690.702441794435,0,78
13,79,1110.9685577580315,703.6021872863978,0,79
13,80,444.128868594622,714.3054287163876,0,80
13,81,586.166890080429,726.5851206434317,0,81
13,82,1081.1671348314608,730.0316011235955,0,82
13,83,266.32462057335584,727.4553119730185,0,83
13,84,635.9282729805014,731.2193593314763,0,84
13,85,1051.1408,751.9736,0,85
13,86,894.7757685352622,766.8257986739,0,86
13,87,342.9695550351288,762.2257611241217,0,87
13,88,1001.6079734219269,767.4900332225914,0,88
13,89,1066.4852024922118,792.506230529595,0,89
13,90,653.2423802612482,800.7801161103048,0,90
13,91,272.18702611625946,807.8348778433025,0,91
13,92,305.8783592644979,808.4384724186705,0,92
13,93,974.2363896848137,808.6790830945558,0,93
13,94,412.39241429613423,820.7272064186725,0,94
13,95,563.6266666666667,824.2125490196079,0,95
13,96,1095.503120124805,827.8845553822152,0,96
13,97,642.56038647343,848.9054520358868,0,97
13,98,508.69702780441037,852.3576222435283,0,98
13,99,808.987012987013,860.5231910946196,0,99
13,100,924.4196755625327,861.8116169544741,0,100
13,101,544.8441461595824,869.0059656972409,0,101
13,102,1180.571304347826,869.408695652174,0,102
13,103,240.50452488687782,872.6704374057315,0,103
13,104,356.07646176911544,872.3523238380809,0,104
13,105,485.2030346820809,870.7326589595376,0,105
13,106,785.635,878.9,0,106
13,107,458.1893287435456,881.3476764199655,0,107
14,1,924.5209953343701,25.236391912908243,0,1
14,2,100.08045977011494,40.1237322515213,0,2
14,3,518.2762384550798,36.178841309823675,0,3
14,4,236.80320150659134,50.213276836158194,0,4
14,5,837.3552631578947,70.78715170278637,0,5
14,6,649.3367834394904,74.70222929936305,0,6
14,7,138.1860465116279,75.20105026256564,0,7
14,8,421.45344555497104,90.46449237243556,0,8
14,9,724.5302325581396,91.4539534883721,0,9
14,10,164.1126050420168,98.2890756302521,0,10
14,11,759.8699059561128,98.20924764890282,0,11
14,12,89.33246753246753,100.16969696969697,0,12
14,13,639.6920256645279,117.6672777268561,0,13
14,14,332.71296723580986,134.7346562067374,0,14
14,15,683.1836183618362,136.45364536453644,0,15
14,16,918.6413043478261,143.14548494983276,0,16
14,17,102.76013309134906,158.83272837265577,0,17
14,18,1043.4816835541699,165.5759937646142,0,18
14,19,412.60411522633746,175.90781893004115,0,19
14,20,1129.9198664440735,182.23539232053423,0,20
14,21,831.4761904761905,184.98765432098764,0,21
14,22,642.820418204182,190.389913899139,0,22
14,23,55.196547665751275,192.58964299725383,0,23
14,24,484.9053524804178,203.12793733681463,0,24
14,25,916.5729492798998,227.53099561678147,0,25
14,26,44.123040752351095,235.3573667711599,0,26
14,27,1130.5529880478089,232.9011952191235,0,27
14,28,1027.45,238.75,0,28
14,29,667.8861171366594,236.52169197396964,0,29
14,30,345.1642105263158,242.81347368421052,0,30
14,31,301.51742274819196,249.155161078238,0,31
14,32,646.1838592233009,260.4751213592233,0,32
14,33,206.13152804642166,265.74725983236624,0,33
14,34,991.9014693171996,272.99827139152984,0,34
14,35,785.4009728978457,295.5983321751216,0,35
14,36,1116.2335329341317,315.9805389221557,0,36
14,37,1151.1022364217251,320.5247603833866,0,37
14,38,562.2662929222145,321.54379817799577,0,38
14,39,287.65444287729196,336.90267983074756,0,39
14,40,461.4543063773833,349.14003944773174,0,40
14,41,804.8242766407905,365.50529287226533,0,41
14,42,1137.165061898212,366.46354883081153,0,42
14,43,905.9520714865963,373.04305442729486,0,43
14,44,113.76903114186851,385.2534602076125,0,44
14,45,344.517029972752,401.5974114441417,0,45
14,46,980.8256676557863,398.459940652819,0,46
14,47,621.4124087591241,407.0827250608273,0,47
14,48,1167.5170984455958,404.29395509499136,0,48
14,49,880.6818936877077,411.36378737541526,0,49
14,50,244.94733924611972,419.269955654102,0,50
14,51,1062.3136186770428,423.12529182879376,0,51
14,52,434.39338950097215,432.00583279325986,0,52
14,53,787.2389937106918,431.0018867924528,0,53
14,54,969.1326687116565,436.30828220858893,0,54
14,55,484.5706940874036,456.9631533847472,0,55
14,56,1192.776929601357,465.27565733672606,0,56
14,57,929.4594320486815,471.5319472616633,0,57
14,58,842.3203526818515,472.70389419544455,0,58
14,59,243.18326417704012,475.5262793914246,0,59
14,60,1026.5723404255318,481.84893617021277,0,60
14,61,675.7836304700162,497.5,0,61
14,62,107.98080614203455,501.3071017274472,0,62
14,63,41.23874755381605,509.91324200913243,0,63
14,64,928.1366024518388,517.9964973730298,0,64
14,65,1111.51583011583,518.957528957529,0,65
14,66,328.5926966292135,536.5856741573034,0,66
14,67,313.2705727452271,566.0974325213956,0,67
14,68,144.07210300429185,575.7407725321889,0,68
14,69,1013.0275403608737,580.6229819563152,0,69
14,70,1193.7516387472688,582.4144209759651,0,70
14,71,1144.5955993930197,586.6965098634295,0,71
14,72,539.1594090202177,591.5800933125972,0,72
14,73,812.2462739531583,586.2689850958126,0,73
14,74,777.0134328358209,599.2641791044776,0,74
14,75,73.62718932443703,611.1142618849041,0,75
14,76,692.1,615.0676258992805,0,76
14,77,825.5922410235246,622.330169211721,0,77
14,78,385.03001464128846,622.8455344070278,0,78
14,79,749.2366666666667,627.9606666666666,0,79
14,80,145.83219954648527,636.9486016628874,0,80
14,81,474.20836965998257,650.6826503923278,0,81
14,82,373.5089355089355,660.5120435120435,0,82
14,83,1194.0070148090413,666.7934528448948,0,83
14,84,932.5468615649183,672.9363714531385,0,84
14,85,897.2249346120313,680.4882301656495,0,85
14,86,1043.0474095796676,680.1236559139785,0,86
14,87,88.50073746312684,690.3473451327434,0,87
14,88,441.9922613929493,692.8650042992261,0,88
14,89,1190.5327754532775,704.3912133891214,0,89
14,90,559.859649122807,711.2329824561403,0,90
14,91,164.50685871056243,721.0219478737997,0,91
14,92,353.5465268676278,732.4692005242464,0,92
14,93,675.5271739130435,748.9068322981367,0,93
14,94,298.71318575553414,764.6169393647738,0,94
14,95,445.9,790.18625,0,95
14,96,270.8218318695107,807.6348808030112,0,96
14,97,1056.4756483238457,808.2270714737508,0,97
14,98,950.6889040163377,814.356705241661,0,98
14,99,408.27709611451945,823.5685071574642,0,99
14,100,527.7992125984252,823.5204724409449,0,100
14,101,55.89332247557003,828.972312703583,0,101
14,102,620.2489539748954,827.6792189679219,0,102
14,103,1167.6699544764795,826.6107738998483,0,103
14,104,1117.8896551724138,833.6689655172414,0,104
14,105,369.45110887096774,840.625,0,105
14,106,463.89834815756035,839.4618805590851,0,106
14,107,748.3695198329854,857.2275574112734,0,107
14,108,881.559107358263,859.9915560916767,0,108
14,109,1078.7784214337437,866.4207096307024,0,109
14,110,148.2866847826087,872.2601902173913,0,110
15,1,225.38834269662922,20.8623595505618,0,1
15,2,597.8670360110804,55.35180055401662,0,2
15,3,434.625,64.50892857142857,0,3
15,4,92.01226492232216,67.30253475061325,0,4
15,5,1178.5303225806451,68.04193548387097,0,5
15,6,398.62708883025505,69.79771328056289,0,6
15,7,720.2857142857143,72.00696864111498,0,7
15,8,636.5523035230352,91.41951219512195,0,8
15,9,874.5933554817276,100.00199335548173,0,9
15,10,538.7491065046462,112.91636883488206,0,10
15,11,1097.5752409191994,116.26315789473684,0,11
15,12,32.45627876397107,118.98487836949376,0,12
15,13,592.9881656804733,125.2189349112426,0,13
15,14,843.6823943661972,128.37112676056339,0,14
15,15,624.9574132492114,134.06782334384857,0,15
15,16,964.4710458081245,133.64909248055315,0,16
15,17,707.4428787116256,135.7503774534474,0,17
15,18,659.1168760240306,154.83506280720917,0,18
15,19,126.81071428571428,153.64785714285713,0,19
15,20,401.68959731543623,166.88087248322148,0,20
15,21,236.0404984423676,167.4522326064382,0,21
15,22,1088.4685990338164,172.256038647343,0,22
15,23,772.8833643122676,186.9674721189591,0,23
15,24,203.59879839786382,190.21428571428572,0,24
15,25,448.05544005544004,199.04088704088704,0,25
15,26,570.036023054755,203.56123919308357,0,26
15,27,669.0121868652674,217.14014895057548,0,27
15,28,962.008064516129,215.36876832844575,0,28
15,29,1135.5437048917402,216.5581395348837,0,29
15,30,719.6857386848848,222.28437233134073,0,30
15,31,615.1862396204033,228.0344009489917,0,31
15,32,240.513698630137,233.07260273972602,0,32
15,33,585.2074109720885,243.5779595765159,0,33
15,34,688.5889945652174,248.5101902173913,0,34
15,35,296.6683976261128,256.643175074184,0,35
15,36,758.8621597892889,267.2076382791923,0,36
15,37,803.8969128996692,259.4426681367144,0,37
15,38,373.36162079510706,262.8868501529052,0,38
15,39,893.2918215613383,263.9024163568773,0,39
15,40,328.7356770833333,272.25,0,40
15,41,550.9117387466902,280.95410414827893,0,41
15,42,286.2569105691057,292.81138211382114,0,42
15,43,838.2889048991354,292.70389048991353,0,43
15,44,589.735648476258,297.8249468462084,0,44
15,45,109.94306480920655,305.44215626892793,0,45
15,46,710.1712580348944,311.23829201101927,0,46
15,47,1043.9411764705883,322.3772549019608,0,47
15,48,1126.014914243102,325.3124533929903,0,48
15,49,299.9957264957265,335.14903846153845,0,49
15,50,76.64994232987313,331.376585928489,0,50
15,51,342.6569416498994,326.80784708249496,0,51
15,52,423.8169014084507,342.5798122065728,0,52
15,53,765.4802110817942,345.90026385224274,0,53
15,54,915.8681214421252,350.0967741935484,0,54
15,55,582.570004982561,356.5565520677628,0,55
15,56,375.0062695924765,361.4626959247649,0,56
15,57,935.074,369.858,0,57
15,58,463.7669396872673,370.78704393149667,0,58
15,59,530.8483412322275,386.85402843601895,0,59
15,60,190.08936338473706,398.58086200079083,0,60
15,61,141.9238670694864,408.20181268882175,0,61
15,62,840.6664285714286,408.0257142857143,0,62
15,63,764.615107913669,410.8201438848921,0,63
15,64,293.0711206896552,411.9640804597701,0,64
15,65,335.6002766251729,414.83540802213,0,65
15,66,1062.5032991202347,434.73900293255133,0,66
15,67,633.9013878743608,426.0657414170928,0,67
15,68,401.7990230286113,433.73831123517095,0,68
15,69,605.2839729119639,447.95440180586905,0,69
15,70,568.6994700984103,458.0984102952309,0,70
15,71,915.4864420706656,461.4067378800329,0,71
15,72,976.2250409165302,463.27823240589197,0,72
15,73,251.54558011049724,473.7327348066298,0,73
15,74,759.5510860820596,476.5189058728882,0,74
15,75,439.45071868583165,482.985112936345,0,75
15,76,1002.7241877256317,499.2,0,76
15,77,123.3039309683605,511.84755512943434,0,77
15,78,179.76561295296838,510.4934464148034,0,78
15,79,874.8301886792453,515.2581475128645,0,79
15,80,1149.5261845386533,522.6799667497922,0,80
15,81,523.6492537313433,530.9135572139304,0,81
15,82,390.85314155942467,547.4761544284632,0,82
15,83,1174.236869207003,553.2904222451082,0,83
15,84,916.459413944089,552.7409902324015,0,84
15,85,97.81511914543961,556.9679539852095,0,85
15,86,723.2975265017668,557.7512367491166,0,86
15,87,258.5596072931276,559.7755960729313,0,87
15,88,773.3002915451895,562.7033527696793,0,88
15,89,869.1069565217391,567.1478260869566,0,89
15,90,970.0171591992373,571.954242135367,0,90
15,91,64.60799385088393,579.4527286702537,0,91
15,92,722.5787106446777,595.9325337331335,0,92
15,93,275.8169014084507,603.4383802816901,0,93
15,94,939.4168173598554,607.7784810126582,0,94
15,95,1065.9486666666667,611.214,0,95
15,96,143.8103207810321,614.5906555090655,0,96
15,97,117.74062968515742,638.1349325337331,0,97
15,98,62.09954751131222,649.2605042016806,0,98
15,99,491.95454545454544,654.0960548885078,0,99
15,100,546.3091715976332,653.3653846153846,0,100
15,101,1066.392026578073,658.7270210409745,0,101
15,102,708.4762295081968,670.083606557377,0,102
15,103,574.6972612879349,671.9681717246484,0,103
15,104,839.9178370786517,692.3679775280899,0,104
15,105,327.6899871630295,700.6495507060333,0,105
15,106,1187.121951219512,704.7400696864112,0,106
15,107,196.94645340751043,717.3838664812239,0,107
15,108,1102.4579191517562,726.9337309476474,0,108
15,109,1060.3637130801687,741.789029535865,0,109
15,110,981.0204978038067,744.6259150805271,0,110
15,111,851.7960235640649,750.4469808541974,0,111
15,112,282.002245508982,754.3555389221557,0,112
15,113,618.9175824175824,765.0981161695447,0,113
15,114,43.655953250547846,765.6895544192841,0,114
15,115,752.1051356589147,777.0876937984497,0,115
15,116,966.0811475409836,785.4868852459016,0,116
15,117,1119.4949806949808,797.4671814671815,0,117
15,118,532.6418732782369,796.639577594123,0,118
15,119,143.81539558089807,807.736279401283,0,119
15,120,83.76260370134014,817.3241863433312,0,120
15,121,219.2095304835319,822.875262789068,0,121
15,122,414.8846715328467,832.6810218978102,0,122
15,123,1051.3894912427022,835.2919099249375,0,123
15,124,803.2841147655703,834.997900629811,0,124
15,125,1078.6098294884655,849.0,0,125
15,126,190.19961365099806,858.9272376046362,0,126
15,127,941.8041315990819,873.6579954093344,0,127
16,1,300.65128205128207,20.28034188034188,0,1
16,2,227.06965174129354,30.093816631130064,0,2
16,3,842.1565814098565,30.990018714909546,0,3
16,4,1106.0327362569487,33.39159975293391,0,4
16,5,55.377462568951934,41.824271079590225,0,5
16,6,265.0445205479452,46.47688356164384,0,6
16,7,168.67014742014743,67.30159705159706,0,7
16,8,963.6657663740716,71.53679945982444,0,8
16,9,348.82136105860116,79.96408317580341,0,9
16,10,670.6233354470513,85.59606848446417,0,10
16,11,370.16387096774196,102.5058064516129,0,11
16,12,1183.9627293577983,134.25802752293578,0,12
16,13,1028.3148880105402,143.2193675889328,0,13
16,14,331.8465381870093,158.33832976445396,0,14
16,15,635.1938902743142,156.03428927680798,0,15
16,16,1102.2680412371135,156.43685567010309,0,16
16,17,567.7114186851211,166.42698961937717,0,17
16,18,162.35613540197463,177.08815232722145,0,18
16,19,258.42714723926383,196.96779141104295,0,19
16,20,753.1478770131772,200.48938506588578,0,20
16,21,888.3274818401937,199.17978208232446,0,21
16,22,55.48267008985879,204.65083440308086,0,22
16,23,462.7675021607606,204.16421780466723,0,23
16,24,686.9387351778656,229.93939393939394,0,24
16,25,108.49584717607974,254.56893687707642,0,25
16,26,731.1012738853503,255.75668789808918,0,26
16,27,262.8849301877708,261.083774675012,0,27
16,28,617.2014331210191,261.77945859872614,0,28
16,29,787.5921052631579,262.8452012383901,0,29
16,30,466.75953259532594,268.00123001230014,0,30
16,31,858.1764264264265,277.5409159159159,0,31
16,32,55.700503959683225,280.475161987041,0,32
16,33,1074.2619760479042,280.87125748502996,0,33
16,34,946.4954907161804,292.66419098143234,0,34
16,35,763.2140137090632,307.968773800457,0,35
16,36,608.993109039319,322.76246453182,0,36
16,37,569.3450155763239,318.1051401869159,0,37
16,38,1000.3121881682109,328.431931575196,0,38
16,39,212.28092243186583,330.549965059399,0,39
16,40,406.3232104121475,327.69052783803323,0,40
16,41,256.1555423122765,336.31585220500597,0,41
16,42,883.9555972482801,338.83927454659164,0,42
16,43,641.848162475822,346.5425531914894,0,43
16,44,56.329075425790755,354.713503649635,0,44
16,45,389.6641366223909,356.91777356103734,0,45
16,46,665.3507751937984,361.3391472868217,0,46
16,47,349.43650793650795,359.7261904761905,0,47
16,48,1053.1944338543653,359.0373617994663,0,48
16,49,743.9672965116279,365.0297965116279,0,49
16,50,576.615952732644,370.1639586410635,0,50
16,51,531.4563928873836,377.8865368331922,0,51
16,52,1015.2833200319234,390.6153232242618,0,52
16,53,838.9748892171344,405.34785819793206,0,53
16,54,608.2889160554197,394.5925020374898,0,54
16,55,883.3432147562582,414.81093544137025,0,55
16,56,413.5978260869565,422.8971571906354,0,56
16,57,181.5663775850567,425.1200800533689,0,57
16,58,756.2732434350603,430.84528034066716,0,58
16,59,1027.1949685534591,439.3973699256718,0,59
16,60,695.5702479338843,438.29545454545456,0,60
16,61,1082.019266625233,439.27097576134247,0,61
16,62,613.8389458272328,442.61054172767206,0,62
16,63,574.1358695652174,486.32608695652175,0,63
16,64,208.042233357194,489.91052254831783,0,64
16,65,865.9403437815976,489.45045500505563,0,65
16,66,1112.6506024096386,502.19518072289156,0,66
16,67,614.872206303725,515.8727793696276,0,67
16,68,710.9343814080656,526.1114149008886,0,68
16,69,1083.4837905236907,527.783042394015,0,69
16,70,982.1496698459281,532.6962582538519,0,70
16,71,240.39445628997868,563.5863539445629,0,71
16,72,396.75279106858056,562.5111642743221,0,72
16,73,565.5868869936035,577.1082089552239,0,73
16,74,768.5983263598326,577.5836820083682,0,74
16,75,97.60240963855422,584.7675407512403,0,75
16,76,803.2312543798178,581.1836019621584,0,76
16,77,455.5511575802838,590.3861090365945,0,77
16,78,1171.581072555205,590.9406940063092,0,78
16,79,1028.6736990154711,593.2770745428974,0,79
16,80,624.1229508196722,608.4795081967213,0,80
16,81,699.1481481481482,609.4764957264957,0,81
16,82,794.8189244383934,626.4377127297481,0,82
16,83,870.2627599243856,624.1389413988658,0,83
16,84,1198.6926635822867,621.9847984137475,0,84
16,85,159.93986013986014,624.4244755244755,0,85
16,86,973.1243980738362,624.085874799358,0,86
16,87,1074.40159901599,644.8111931119312,0,87
16,88,751.630615640599,658.5415973377703,0,88
16,89,782.757131842714,668.272166538165,0,89
16,90,194.83003194888178,694.2306709265175,0,90
16,91,997.2298305084746,690.6433898305085,0,91
16,92,240.45363214837712,694.9690880989181,0,92
16,93,742.7556390977444,696.7406015037594,0,93
16,94,66.61493123772102,700.1041257367388,0,94
16,95,499.69694915254235,707.0806779661017,0,95
16,96,282.2901818181818,728.7847272727273,0,96
16,97,658.9515324305061,749.0933713471134,0,97
16,98,763.8881381381382,757.7424924924925,0,98
16,99,1031.1897506925209,768.9626038781164,0,99
16,100,389.59731971920866,780.747287811104,0,100
16,101,269.4202614379085,785.5424836601308,0,101
16,102,985.0706319702603,803.3159851301115,0,102
16,103,872.2333965844402,827.5028462998102,0,103
16,104,913.5459960291198,826.9503639973527,0,104
16,105,489.11855036855036,830.7530712530712,0,105
16,106,646.3854166666666,845.3026315789474,0,106
16,107,362.95577055977884,848.4409122322046,0,107
16,108,400.10092272202996,860.4907727797001,0,108
16,109,127.19252640129976,856.872461413485,0,109
16,110,39.57799607072692,862.3414538310412,0,110
17,1,203.44825222755313,29.294722412611378,0,1
17,2,980.0969827586207,31.6875,0,2
17,3,134.6263586956522,34.79008152173913,0,3
17,4,354.54010025062655,38.78947368421053,0,4
17,5,75.34964539007092,38.785106382978725,0,5
17,6,614.5787901418969,45.416728902165794,0,6
17,7,711.4602392681211,46.27023223082336,0,7
17,8,1189.921239509361,66.9677211103938,0,8
17,9,1104.3613817537644,67.82462356067316,0,9
17,10,74.73913043478261,72.92009400705052,0,10
17,11,652.9211287988422,69.19898697539797,0,11
17,12,425.63856304985336,95.67008797653959,0,12
17,13,46.36632747456059,103.7890841813136,0,13
17,14,724.7931801334322,111.2720533728688,0,14
17,15,535.9656406585541,119.39871152469577,0,15
17,16,250.34426229508196,129.38524590163934,0,16
17,17,517.6098434004474,149.4407158836689,0,17
17,18,1042.7877947295424,147.39597780859916,0,18
17,19,123.89802130898022,158.734398782344,0,19
17,20,739.3699136868064,152.845869297164,0,20
17,21,1143.1382352941177,161.9558823529412,0,21
17,22,63.04774193548387,166.8516129032258,0,22
17,23,305.1031363088058,179.39746682750302,0,23
17,24,622.6961240310078,197.34883720930233,0,24
17,25,405.85032537960956,201.1221981200289,0,25
17,26,677.4609865470852,204.4914798206278,0,26
17,27,86.77496159754224,206.94546850998464,0,27
17,28,1050.1486226777706,214.54964766175527,0,28
17,29,1189.7826086956522,213.9517864829961,0,29
17,30,408.8073449729079,246.5996387718242,0,30
17,31,1133.1479198767333,258.0246533127889,0,31
17,32,1170.7420042643923,262.6552949538024,0,32
17,33,627.1691934505761,268.3838690115221,0,33
17,34,207.0114006514658,274.6164495114007,0,34
17,35,50.87400177462289,276.57054125998224,0,35
17,36,726.8977635782747,277.16773162939296,0,36
17,37,328.37254901960785,281.0364145658263,0,37
17,38,899.8440721649484,285.2332474226804,0,38
17,39,108.23219814241486,307.3978328173375,0,39
17,40,442.94444444444446,309.8202898550725,0,40
17,41,1015.7242472266244,311.11806656101425,0,41
17,42,250.30329153605015,319.83385579937305,0,42
17,43,528.8510506798517,317.60135970333744,0,43
17,44,313.0006622516556,336.29205298013244,0,44
17,45,822.9787928221859,349.73083197389883,0,45
17,46,151.50546875,363.8953125,0,46
17,47,514.0080586080586,368.47765567765566,0,47
17,48,1122.9864222674814,367.97691785471824,0,48
17,49,108.67396403440188,387.0914777169664,0,49
17,50,309.231715210356,386.46472491909384,0,50
17,51,40.03706823925864,401.8837405223252,0,51
17,52,634.561824729892,409.2484993997599,0,52
17,53,670.4826629680998,413.38349514563106,0,53
17,54,1087.7526530612245,423.26204081632653,0,54
17,55,822.3333333333334,430.5456836798992,0,55
17,56,593.8405985686402,436.6180871828237,0,56
17,57,66.60726985381272,442.50059265112606,0,57
17,58,435.28244897959183,441.51591836734696,0,58
17,59,1020.2793594306049,442.4608540925267,0,59
17,60,256.86634460547504,454.1207729468599,0,60
17,61,1121.0581597222222,455.02777777777777,0,61
17,62,479.0205930807249,458.9349258649094,0,62
17,63,174.80583167660703,469.47978793903246,0,63
17,64,522.3085714285714,482.0473469387755,0,64
17,65,633.8589881593111,484.47685683530676,0,65
17,66,972.0738083034341,485.8923628908252,0,66
17,67,180.87960339943342,509.06515580736544,0,67
17,68,327.7424892703863,510.9519313304721,0,68
17,69,293.7562034739454,521.2816377171216,0,69
17,70,763.5357873210634,525.1901840490798,0,70
17,71,1166.6703182055294,530.3943661971831,0,71
17,72,876.5741007194245,527.6014388489209,0,72
17,73,971.917094017094,534.8700854700854,0,73
17,74,168.10180623973727,539.3029556650247,0,74
17,75,401.9538409703504,543.7580862533692,0,75
17,76,1082.4107579462102,544.5545232273838,0,76
17,77,252.14344262295083,549.4531615925058,0,77
